payment_value,payment_installments,price,freight_value,item_count,delivery_delay_days,review_score,product_category_name_english,high_risk
116.85,1.0,99.9,16.95,1.0,-15.0,4.0,garden_tools,0
135.49,8.0,119.9,15.59,1.0,-19.0,5.0,perfumery,0
218.55,1.0,199.9,18.65,1.0,1.0,5.0,books_general_interest,0
186.1,1.0,122.99,63.11,1.0,-21.0,5.0,health_beauty,0
339.45,10.0,259.9,79.55,1.0,-16.0,5.0,luggage_accessories,0
85.66,2.0,42.9,42.76,1.0,-12.0,5.0,health_beauty,0
32.29,3.0,24.9,7.39,1.0,-7.0,4.0,health_beauty,0
33.38,1.0,19.9,13.48,1.0,-9.0,5.0,health_beauty,0
63.51,6.0,48.99,14.52,1.0,-8.0,5.0,electronics,0
53.38,1.0,45.99,7.39,1.0,-5.0,1.0,toys,1
35.09,1.0,27.64,7.45,1.0,0.0,1.0,garden_tools,1
42.77,4.0,29.98,12.79,1.0,-6.0,4.0,telephony,0
92.76,1.0,74.99,17.77,1.0,-19.0,5.0,sports_leisure,0
59.31,5.0,39.99,19.32,1.0,14.0,4.0,bed_bath_table,1
82.46,1.0,60.0,22.46,2.0,-5.0,5.0,food_drink,0
143.83,10.0,129.9,13.93,1.0,-7.0,5.0,health_beauty,0
22.29,1.0,14.9,7.39,1.0,-1.0,5.0,audio,0
70.24,1.0,52.0,18.24,1.0,-7.0,4.0,computers_accessories,0
45.21,4.0,29.98,15.23,1.0,-10.0,5.0,telephony,0
45.31,1.0,30.21,15.1,1.0,6.0,1.0,computers_accessories,1
82.78,1.0,75.0,7.78,1.0,-8.0,4.0,watches_gifts,0
57.59,1.0,43.49,14.1,1.0,-8.0,4.0,health_beauty,0
166.81,1.0,150.0,16.81,1.0,-12.0,0.0,electronics,0
237.01,8.0,217.56,19.45,1.0,2.0,5.0,sports_leisure,0
65.0,1.0,49.9,15.1,1.0,-13.0,5.0,toys,0
62.44,5.0,49.0,13.44,1.0,-13.0,5.0,garden_tools,0
62.56,3.0,49.77,12.79,1.0,-7.0,5.0,0,0
171.98,1.0,118.8,53.18,1.0,-8.0,5.0,auto,0
84.69,4.0,69.0,15.69,1.0,-16.0,5.0,stationery,0
108.11,1.0,89.9,18.21,1.0,16.0,1.0,toys,1
1284.25,1.0,1250.0,34.25,1.0,-12.0,5.0,garden_tools,0
348.07,1.0,325.0,23.07,1.0,-6.0,5.0,health_beauty,0
217.15,4.0,199.99,17.16,1.0,1.0,4.0,toys,0
182.49,4.0,159.9,22.59,1.0,0.0,3.0,bed_bath_table,0
171.0,2.0,149.9,21.1,1.0,-19.0,5.0,computers_accessories,0
139.97,1.0,118.5,21.47,1.0,-11.0,4.0,stationery,0
58.32,1.0,39.0,19.32,1.0,-5.0,5.0,housewares,0
96.69,1.0,69.9,26.79,1.0,-10.0,5.0,sports_leisure,0
420.29,1.0,367.0,53.29,1.0,-26.0,5.0,musical_instruments,0
144.89,2.0,107.0,37.89,1.0,-11.0,5.0,sports_leisure,0
185.39,8.0,149.0,36.39,1.0,-19.0,4.0,bed_bath_table,0
135.0,10.0,89.69999999999999,45.3,3.0,-8.0,5.0,computers_accessories,0
47.42,1.0,29.5,17.92,1.0,-5.0,5.0,sports_leisure,0
32.42,1.0,18.95,13.47,1.0,10.0,1.0,housewares,1
97.61,7.0,88.83,8.78,1.0,4.0,1.0,baby,1
212.28,10.0,179.99,32.29,1.0,-17.0,5.0,furniture_living_room,0
466.19,10.0,399.9,66.29,1.0,25.0,1.0,baby,1
24.6,1.0,9.5,15.1,1.0,-14.0,3.0,electronics,0
71.95,1.0,46.99,24.96,2.0,-11.0,5.0,perfumery,0
335.18,1.0,310.0,25.18,2.0,-12.0,5.0,computers_accessories,0
221.96,1.0,179.8,42.16,2.0,-15.0,5.0,housewares,0
44.69,1.0,27.9,16.79,1.0,-23.0,5.0,baby,0
71.63,1.0,59.9,11.73,1.0,-9.0,5.0,cool_stuff,0
76.02,1.0,59.9,16.12,1.0,-22.0,4.0,health_beauty,0
38.16,1.0,22.9,15.26,1.0,-2.0,4.0,housewares,0
204.08,1.0,189.0,15.08,1.0,-18.0,5.0,health_beauty,0
195.54,1.0,170.0,25.54,1.0,-2.0,1.0,telephony,1
413.97,5.0,359.70000000000005,54.269999999999996,3.0,1.0,1.0,sports_leisure,1
115.45,1.0,99.0,16.45,1.0,-12.0,5.0,auto,0
206.32,5.0,175.6,30.72,2.0,-19.0,5.0,computers_accessories,0
220.59,1.0,200.0,20.59,1.0,-8.0,5.0,computers_accessories,0
36.96,1.0,19.9,17.06,1.0,-19.0,3.0,computers_accessories,0
24.86,1.0,13.9,10.96,1.0,-7.0,3.0,food_drink,0
189.37,1.0,169.9,19.47,1.0,-18.0,5.0,bed_bath_table,0
66.69,6.0,49.9,16.79,1.0,-20.0,3.0,cool_stuff,0
123.25,1.0,109.9,13.35,1.0,-17.0,4.0,sports_leisure,0
47.5,1.0,29.9,17.6,1.0,-73.0,5.0,furniture_decor,0
189.08,3.0,161.1,27.98,1.0,3.0,4.0,health_beauty,0
107.83,10.0,59.9,47.93,1.0,-21.0,5.0,stationery,0
67.35,1.0,29.9,37.45,1.0,-6.0,5.0,electronics,0
3076.13,10.0,2999.9,76.23,1.0,-1.0,5.0,sports_leisure,0
37.94,1.0,18.9,19.04,1.0,-8.0,3.0,furniture_decor,0
107.78,8.0,89.9,17.88,1.0,-13.0,5.0,bed_bath_table,0
115.07,1.0,99.49,15.58,1.0,-8.0,5.0,baby,0
159.62,6.0,122.99,36.63,1.0,-24.0,5.0,health_beauty,0
30.69,3.0,14.9,15.79,1.0,-10.0,5.0,furniture_decor,0
162.83,4.0,139.0,23.83,1.0,-6.0,5.0,computers_accessories,0
41.9,1.0,23.9,18.0,1.0,-36.0,5.0,health_beauty,0
160.79,1.0,139.9,20.89,1.0,-6.0,5.0,furniture_living_room,0
367.2,10.0,350.0,17.2,1.0,-11.0,4.0,watches_gifts,0
1046.42,1.0,989.0,57.42,1.0,-42.0,4.0,watches_gifts,0
46.23,2.0,28.0,18.23,1.0,-7.0,5.0,auto,0
85.08,1.0,39.79,45.29,3.0,-15.0,4.0,furniture_decor,0
207.08,1.0,189.99,17.09,1.0,-7.0,5.0,perfumery,0
202.5,10.0,149.7,52.800000000000004,3.0,-1.0,5.0,garden_tools,0
248.04,5.0,215.6,32.44,4.0,-15.0,5.0,garden_tools,0
355.76,8.0,312.6,43.16,2.0,-12.0,3.0,housewares,0
38.01,1.0,29.9,8.11,1.0,-10.0,5.0,health_beauty,0
103.55,3.0,89.9,13.65,1.0,-7.0,4.0,bed_bath_table,0
123.8,1.0,93.6,30.2,2.0,-11.0,5.0,home_construction,0
54.25,1.0,35.9,18.35,1.0,-13.0,5.0,health_beauty,0
110.0,1.0,110.0,0.0,1.0,-21.0,5.0,watches_gifts,0
205.07,4.0,189.0,16.07,1.0,-17.0,5.0,audio,0
123.89,1.0,105.9,17.99,1.0,2.0,4.0,bed_bath_table,0
617.84,10.0,598.8,19.04,1.0,-6.0,4.0,cool_stuff,0
122.62,1.0,109.9,12.72,1.0,-7.0,5.0,bed_bath_table,0
71.63,1.0,59.9,11.73,1.0,-12.0,5.0,housewares,0
163.29,1.0,149.9,13.39,1.0,-12.0,3.0,bed_bath_table,0
79.51,4.0,59.9,19.61,1.0,-25.0,3.0,bed_bath_table,0
692.65,8.0,669.0,23.65,1.0,-34.0,1.0,watches_gifts,1
106.38,2.0,84.99,21.39,1.0,-6.0,4.0,perfumery,0
123.49,2.0,99.99,23.5,1.0,-11.0,1.0,art,1
247.31,2.0,230.0,17.31,1.0,-29.0,5.0,health_beauty,0
139.96,2.0,125.0,14.96,1.0,4.0,1.0,sports_leisure,1
82.03,1.0,59.9,22.13,1.0,7.0,1.0,health_beauty,1
115.45,4.0,99.99,15.46,1.0,-15.0,4.0,0,0
123.18,3.0,106.0,17.18,1.0,13.0,1.0,sports_leisure,1
248.51,6.0,198.24,50.269999999999996,2.0,-13.0,1.0,baby,1
105.31,2.0,84.81,20.5,1.0,0.0,4.0,housewares,0
44.19,1.0,35.9,8.29,1.0,-7.0,4.0,sports_leisure,0
60.39,2.0,39.99,20.4,1.0,-15.0,5.0,books_general_interest,0
152.42,1.0,125.0,27.42,1.0,-21.0,5.0,stationery,0
135.48,4.0,94.06,41.42,1.0,-17.0,5.0,drinks,0
60.0,1.0,29.8,30.2,2.0,-26.0,4.0,health_beauty,0
106.49,1.0,95.2,11.29,1.0,-23.0,5.0,home_construction,0
220.12,3.0,71.96,148.16,4.0,-13.0,4.0,toys,0
167.66,1.0,147.14,20.52,1.0,7.0,1.0,sports_leisure,1
421.47,1.0,269.96999999999997,151.5,3.0,-11.0,5.0,garden_tools,0
217.29,10.0,194.0,23.29,1.0,-20.0,5.0,home_appliances,0
190.3,1.0,126.0,64.3,1.0,-13.0,5.0,cool_stuff,0
72.53,7.0,54.9,17.63,1.0,-4.0,4.0,bed_bath_table,0
59.93,5.0,49.99,9.94,1.0,-13.0,5.0,computers_accessories,0
84.48,8.0,69.9,14.58,1.0,-9.0,5.0,bed_bath_table,0
99.55,1.0,86.5,13.05,1.0,-9.0,5.0,computers_accessories,0
200.08,1.0,98.3,101.78,1.0,-13.0,5.0,housewares,0
51.72,1.0,38.79,12.93,1.0,-8.0,4.0,bed_bath_table,0
79.1,3.0,64.9,14.2,1.0,-16.0,5.0,health_beauty,0
38.72,1.0,30.0,8.72,1.0,-4.0,5.0,electronics,0
64.01,1.0,47.9,16.11,1.0,-3.0,5.0,baby,0
88.18,3.0,59.98,28.2,2.0,-15.0,5.0,telephony,0
136.01,4.0,99.99,36.02,1.0,-24.0,5.0,computers_accessories,0
144.82,1.0,126.8,18.02,1.0,-4.0,3.0,housewares,0
116.05,2.0,94.9,21.15,1.0,-20.0,5.0,office_furniture,0
342.02,8.0,325.0,17.02,1.0,7.0,1.0,health_beauty,1
137.99,1.0,119.9,18.09,1.0,-4.0,4.0,furniture_decor,0
133.75,1.0,120.0,13.75,1.0,-12.0,5.0,health_beauty,0
45.379999999999995,1.0,28.99,16.39,1.0,-6.0,5.0,housewares,0
134.34,6.0,119.9,14.44,1.0,-10.0,4.0,auto,0
70.44,1.0,52.5,17.94,1.0,-12.0,5.0,baby,0
89.48,1.0,75.0,14.48,1.0,-11.0,5.0,furniture_decor,0
29.0,1.0,13.9,15.1,1.0,-11.0,4.0,bed_bath_table,0
315.54,1.0,263.62,51.92,7.0,-14.0,5.0,garden_tools,0
622.64,10.0,599.9,22.74,1.0,-16.0,3.0,pet_shop,0
92.83,1.0,75.0,17.83,1.0,-3.0,5.0,furniture_decor,0
1421.69,1.0,419.40000000000003,1002.2900000000001,6.0,-12.0,1.0,furniture_decor,1
54.0,1.0,39.9,14.1,1.0,-18.0,5.0,0,0
102.42,1.0,59.9,42.52,1.0,-4.0,0.0,furniture_decor,0
31.98,1.0,19.5,12.48,1.0,-9.0,5.0,electronics,0
203.67,1.0,173.8,29.869999999999997,2.0,-14.0,3.0,home_confort,0
44.69,1.0,27.9,16.79,1.0,-12.0,1.0,computers_accessories,1
47.68,1.0,39.9,7.78,1.0,-9.0,5.0,fashion_bags_accessories,0
282.01,5.0,268.0,14.01,1.0,-15.0,5.0,industry_commerce_and_business,0
181.55,4.0,143.0,38.55,1.0,-21.0,3.0,perfumery,0
133.99,10.0,110.0,23.99,1.0,-11.0,1.0,furniture_mattress_and_upholstery,1
26.68,2.0,18.9,7.78,1.0,-11.0,5.0,health_beauty,0
35.36,1.0,27.9,7.46,1.0,-4.0,5.0,auto,0
90.62,2.0,74.99,15.63,1.0,-8.0,5.0,computers_accessories,0
176.71,1.0,137.9,38.81,1.0,-15.0,5.0,computers_accessories,0
243.41,2.0,179.9,63.51,1.0,-14.0,5.0,computers_accessories,0
64.42,2.0,49.9,14.52,1.0,-22.0,5.0,fashion_bags_accessories,0
227.93,10.0,199.99,27.94,1.0,-14.0,5.0,sports_leisure,0
73.75,3.0,35.9,37.85,1.0,-10.0,5.0,fashion_shoes,0
166.78,4.0,129.94,36.84,1.0,-16.0,4.0,office_furniture,0
75.1,1.0,56.9,18.2,1.0,-17.0,1.0,kitchen_dining_laundry_garden_furniture,1
343.74,4.0,326.16,17.58,1.0,-2.0,5.0,health_beauty,0
107.57,5.0,89.57,18.0,1.0,-24.0,5.0,health_beauty,0
38.83,3.0,25.99,12.84,1.0,-4.0,5.0,bed_bath_table,0
102.84,6.0,69.9,32.94,1.0,-13.0,5.0,sports_leisure,0
180.6,5.0,159.0,21.6,1.0,-10.0,3.0,bed_bath_table,0
133.2,5.0,118.5,14.7,1.0,-24.0,4.0,electronics,0
47.09,1.0,29.9,17.19,1.0,-8.0,5.0,furniture_decor,0
87.75999999999999,1.0,69.0,18.76,1.0,-11.0,5.0,garden_tools,0
33.34,1.0,24.62,8.72,1.0,-10.0,1.0,housewares,1
125.18,1.0,99.8,25.38,2.0,-14.0,4.0,furniture_decor,0
65.45,3.0,42.5,22.95,1.0,-40.0,4.0,construction_tools_construction,0
47.06,1.0,38.0,9.06,1.0,-26.0,3.0,housewares,0
132.64,1.0,124.9,7.74,1.0,-2.0,1.0,watches_gifts,1
30.23,1.0,15.0,15.23,1.0,24.0,1.0,market_place,1
120.34,1.0,105.99,14.35,1.0,-4.0,5.0,garden_tools,0
180.85,1.0,150.0,30.85,1.0,-20.0,5.0,home_construction,0
27.09,2.0,11.99,15.1,1.0,0.0,2.0,telephony,1
40.95,4.0,29.99,10.96,1.0,-6.0,3.0,furniture_decor,0
214.44,4.0,179.38,35.06,1.0,-26.0,5.0,baby,0
105.38,1.0,90.0,15.38,1.0,-7.0,5.0,auto,0
326.53,1.0,259.9,66.63,1.0,-11.0,4.0,office_furniture,0
165.67,1.0,149.0,16.67,1.0,-21.0,4.0,toys,0
83.73,1.0,69.9,13.83,1.0,-2.0,2.0,computers_accessories,1
250.91,7.0,198.8,52.11,1.0,-16.0,4.0,fashion_male_clothing,0
222.98,10.0,199.0,23.98,1.0,-3.0,5.0,sports_leisure,0
135.34,11.0,97.4,25.17,1.0,-23.0,5.0,toys,0
121.79,3.0,110.0,11.79,1.0,-12.0,5.0,health_beauty,0
103.73,3.0,84.9,18.83,1.0,-17.0,2.0,musical_instruments,1
60.42,1.0,45.0,15.42,1.0,-8.0,5.0,housewares,0
319.09,4.0,279.99,39.1,1.0,-13.0,5.0,0,0
158.29,6.0,109.0,49.29,1.0,-19.0,5.0,sports_leisure,0
74.72,1.0,62.99,11.73,1.0,-13.0,4.0,cool_stuff,0
52.01,2.0,38.4,13.61,1.0,-6.0,5.0,health_beauty,0
49.0,1.0,34.9,14.1,1.0,-18.0,3.0,toys,0
95.43,6.0,81.5,13.93,1.0,-15.0,5.0,bed_bath_table,0
80.9,5.0,50.0,25.63,1.0,-22.0,4.0,consoles_games,0
100.95,8.0,79.9,21.05,1.0,-15.0,4.0,bed_bath_table,0
56.78,5.0,49.0,7.78,1.0,-7.0,3.0,fashion_bags_accessories,0
240.75,3.0,194.76,45.99,2.0,-32.0,1.0,computers_accessories,1
131.73,1.0,117.3,14.43,1.0,-6.0,4.0,auto,0
47.11,1.0,25.0,22.11,1.0,1.0,5.0,garden_tools,0
150.83,2.0,135.0,15.83,1.0,16.0,1.0,computers_accessories,1
205.2,1.0,189.0,16.2,1.0,-15.0,5.0,stationery,0
66.15,1.0,55.0,11.15,1.0,-7.0,4.0,health_beauty,0
74.67,1.0,59.49,15.18,1.0,-18.0,1.0,computers_accessories,1
58.0,3.0,42.9,15.1,1.0,-22.0,5.0,baby,0
163.94,3.0,150.0,13.94,1.0,-1.0,5.0,home_construction,0
465.42,1.0,359.4,106.02000000000001,6.0,-23.0,1.0,garden_tools,1
60.72,3.0,42.8,17.92,1.0,-15.0,5.0,health_beauty,0
62.04,3.0,38.7,23.34,3.0,-5.0,3.0,electronics,0
55.83,1.0,32.9,22.93,1.0,-7.0,5.0,computers_accessories,0
59.69,1.0,42.9,16.79,1.0,-18.0,4.0,housewares,0
215.14,1.0,199.0,16.14,1.0,7.0,2.0,bed_bath_table,1
34.78,1.0,27.0,7.78,1.0,-8.0,5.0,bed_bath_table,0
55.84,4.0,35.0,20.84,1.0,-13.0,5.0,baby,0
45.1,1.0,30.0,15.1,1.0,-22.0,5.0,auto,0
268.42,5.0,229.9,38.52,1.0,-33.0,5.0,auto,0
76.08,1.0,59.9,16.18,1.0,-13.0,5.0,baby,0
57.0,5.0,41.9,15.1,1.0,-12.0,4.0,computers_accessories,0
58.69,0.0,45.9,12.79,1.0,-19.0,5.0,telephony,0
69.81,1.0,57.9,11.91,1.0,-19.0,5.0,health_beauty,0
62.01,6.0,45.9,16.11,1.0,-9.0,4.0,stationery,0
55.61,1.0,39.5,16.11,1.0,-12.0,5.0,sports_leisure,0
43.25,1.0,33.99,9.26,1.0,-13.0,4.0,sports_leisure,0
197.44,2.0,130.0,67.44,1.0,-16.0,5.0,baby,0
76.09,3.0,57.0,19.09,1.0,-9.0,5.0,stationery,0
64.1,3.0,50.0,14.1,1.0,-14.0,3.0,perfumery,0
108.77,1.0,95.0,13.77,1.0,-10.0,5.0,sports_leisure,0
366.74,2.0,349.9,16.84,1.0,-8.0,4.0,home_appliances,0
111.82,1.0,98.79,13.03,1.0,-5.0,5.0,computers_accessories,0
264.3,4.0,219.0,45.3,1.0,-16.0,5.0,furniture_bedroom,0
920.34,1.0,870.0,50.34,3.0,-9.0,4.0,telephony,0
100.09,1.0,78.9,21.19,1.0,-11.0,5.0,bed_bath_table,0
69.22,1.0,49.9,19.32,1.0,8.0,1.0,toys,1
62.08,1.0,49.39,12.69,1.0,-18.0,5.0,health_beauty,0
52.85,1.0,39.0,13.85,1.0,-2.0,5.0,bed_bath_table,0
32.09,1.0,16.99,15.1,1.0,-7.0,5.0,small_appliances,0
284.02,3.0,270.0,14.02,1.0,-27.0,5.0,pet_shop,0
54.04,1.0,35.0,19.04,1.0,-23.0,3.0,watches_gifts,0
229.06,4.0,215.0,14.06,1.0,-13.0,5.0,cool_stuff,0
179.87,1.0,139.9,39.97,1.0,-19.0,5.0,electronics,0
120.30000000000001,2.0,85.9,34.4,1.0,-16.0,5.0,sports_leisure,0
117.24,5.0,99.8,17.44,2.0,-3.0,4.0,furniture_decor,0
229.2,4.0,219.9,9.3,1.0,0.0,1.0,consoles_games,1
65.33,3.0,46.9,18.43,1.0,-10.0,5.0,housewares,0
94.58,4.0,79.8,14.78,2.0,1.0,5.0,sports_leisure,0
27.79,2.0,15.0,12.79,1.0,-7.0,3.0,health_beauty,0
148.06,1.0,129.9,18.16,1.0,-20.0,5.0,perfumery,0
178.52,8.0,168.98,9.54,1.0,2.0,2.0,bed_bath_table,1
122.97,1.0,96.0,26.97,1.0,-6.0,4.0,furniture_decor,0
69.56,1.0,55.0,14.56,1.0,-25.0,5.0,fashion_bags_accessories,0
83.1,1.0,69.49,13.61,1.0,-22.0,4.0,computers_accessories,0
36.78,3.0,29.0,7.78,1.0,-9.0,4.0,watches_gifts,0
170.0,5.0,129.9,40.1,1.0,-17.0,5.0,furniture_decor,0
86.43,2.0,72.9,13.53,1.0,-14.0,5.0,housewares,0
134.47,1.0,119.9,14.57,1.0,-18.0,4.0,health_beauty,0
71.92,3.0,60.0,11.92,1.0,0.0,2.0,sports_leisure,1
254.24,1.0,234.5,19.74,1.0,-10.0,3.0,sports_leisure,0
117.16,6.0,89.99,27.17,1.0,-12.0,2.0,health_beauty,1
315.76,4.0,299.9,15.86,1.0,-10.0,5.0,telephony,0
256.22,4.0,84.9,171.32,1.0,-6.0,5.0,books_general_interest,0
275.52,9.0,219.9,55.62,1.0,-2.0,5.0,sports_leisure,0
56.62,1.0,37.99,18.63,1.0,-16.0,5.0,furniture_decor,0
154.63,1.0,139.9,14.73,1.0,-9.0,4.0,sports_leisure,0
57.8,5.0,45.95,11.85,1.0,-12.0,5.0,bed_bath_table,0
66.78,1.0,49.99,16.79,1.0,-24.0,5.0,toys,0
363.67,1.0,299.99,63.68,1.0,-16.0,2.0,housewares,1
58.13,5.0,39.9,18.23,1.0,-4.0,5.0,luggage_accessories,0
177.68,3.0,159.0,18.68,1.0,-14.0,4.0,sports_leisure,0
57.68,5.0,39.9,17.78,1.0,-8.0,1.0,fashion_bags_accessories,1
84.64,1.0,74.9,9.74,1.0,-16.0,4.0,garden_tools,0
601.55,3.0,584.9,16.65,1.0,-12.0,5.0,sports_leisure,0
84.14,3.0,69.9,14.24,1.0,-9.0,5.0,fashion_bags_accessories,0
44.44,2.0,30.0,14.44,1.0,-14.0,4.0,housewares,0
47.29,1.0,39.9,7.39,1.0,-7.0,1.0,telephony,1
56.37,5.0,43.0,13.37,1.0,-27.0,2.0,housewares,1
156.46,1.0,124.97999999999999,31.479999999999997,2.0,0.0,1.0,health_beauty,1
156.46,1.0,124.97999999999999,31.479999999999997,2.0,0.0,4.0,health_beauty,0
83.16,1.0,66.76,16.4,1.0,-10.0,5.0,sports_leisure,0
226.7,4.0,215.97,10.73,1.0,-15.0,5.0,stationery,0
338.96,10.0,319.98,18.98,1.0,-25.0,5.0,toys,0
302.79,2.0,0.0,0.0,0.0,0.0,1.0,0,1
142.54,1.0,126.9,15.64,1.0,-17.0,1.0,auto,1
145.13,5.0,126.99,18.14,1.0,-14.0,5.0,bed_bath_table,0
39.87,1.0,29.93,9.94,1.0,-11.0,3.0,baby,0
88.93,1.0,69.9,19.03,1.0,-20.0,5.0,baby,0
145.01,1.0,124.9,20.11,1.0,29.0,3.0,sports_leisure,1
287.42,7.0,269.9,17.52,1.0,-9.0,3.0,bed_bath_table,0
210.27,1.0,201.6,8.67,1.0,-6.0,1.0,telephony,1
1224.87,1.0,1199.9,24.97,1.0,-12.0,5.0,health_beauty,0
51.05,1.0,39.9,11.15,1.0,-7.0,4.0,furniture_decor,0
128.07,1.0,87.5,40.57,1.0,-13.0,5.0,housewares,0
348.43,6.0,329.0,19.43,1.0,-13.0,5.0,toys,0
206.08,1.0,189.0,17.08,1.0,-16.0,5.0,stationery,0
89.27,1.0,79.9,9.37,1.0,-16.0,5.0,musical_instruments,0
437.83,8.0,399.9,37.93,1.0,20.0,0.0,sports_leisure,1
80.97,1.0,68.99,11.98,1.0,-17.0,5.0,computers_accessories,0
70.14,5.0,39.94,30.2,2.0,-23.0,4.0,bed_bath_table,0
465.69,1.0,437.0,28.69,1.0,9.0,4.0,stationery,1
64.07,6.0,41.14,22.93,1.0,-13.0,5.0,bed_bath_table,0
79.11,5.0,64.9,14.21,1.0,-11.0,5.0,baby,0
158.99,1.0,139.0,19.99,1.0,-24.0,4.0,computers_accessories,0
231.45,5.0,147.5,83.94999999999999,5.0,-15.0,5.0,sports_leisure,0
30.86,1.0,19.9,10.96,1.0,-22.0,4.0,fashion_bags_accessories,0
74.16,7.0,59.99,14.17,1.0,-15.0,4.0,sports_leisure,0
53.37,5.0,40.0,13.37,1.0,-9.0,5.0,bed_bath_table,0
113.28,6.0,100.0,13.28,1.0,-20.0,5.0,perfumery,0
68.49,2.0,48.9,19.59,1.0,27.0,1.0,small_appliances,1
208.0,1.0,189.96,18.04,1.0,-19.0,2.0,construction_tools_safety,1
74.46,1.0,61.9,12.56,1.0,-17.0,5.0,computers_accessories,0
60.64,1.0,48.9,11.74,1.0,-19.0,5.0,stationery,0
238.46,2.0,229.99,8.47,1.0,-13.0,5.0,cool_stuff,0
146.77,3.0,129.89,16.88,1.0,14.0,1.0,bed_bath_table,1
373.32,2.0,265.0,108.32,1.0,-24.0,1.0,housewares,1
94.4,2.0,84.99,9.41,1.0,-17.0,3.0,health_beauty,0
30.0,1.0,14.9,15.1,1.0,-14.0,5.0,furniture_decor,0
30.44,1.0,13.65,16.79,1.0,-20.0,4.0,electronics,0
105.8,1.0,69.99,35.81,1.0,-25.0,4.0,toys,0
39.19,1.0,26.4,12.79,1.0,-13.0,4.0,bed_bath_table,0
114.77,10.0,99.9,14.87,1.0,-15.0,4.0,toys,0
73.39,5.0,66.0,7.39,1.0,1.0,5.0,stationery,0
149.69,3.0,139.9,9.79,1.0,-12.0,3.0,toys,0
904.8,1.0,582.0,322.79999999999995,3.0,-12.0,1.0,furniture_decor,1
38.48,3.0,20.7,17.78,1.0,-15.0,5.0,sports_leisure,0
84.85,8.0,33.89,50.96,1.0,-21.0,1.0,computers_accessories,1
91.08,1.0,60.89,30.189999999999998,2.0,-21.0,3.0,sports_leisure,0
138.6,1.0,122.99,15.61,1.0,-6.0,1.0,0,1
96.93,4.0,74.98,21.95,2.0,-24.0,3.0,health_beauty,0
43.22,4.0,26.9,16.32,1.0,-3.0,5.0,electronics,0
172.44,3.0,110.0,62.44,1.0,-17.0,4.0,garden_tools,0
316.35,10.0,249.5,66.85,5.0,-10.0,5.0,garden_tools,0
53.19,2.0,38.09,15.1,1.0,-5.0,5.0,auto,0
62.43,1.0,47.99,14.44,1.0,-14.0,5.0,costruction_tools_garden,0
277.35,1.0,240.35,37.0,1.0,-18.0,5.0,computers_accessories,0
98.9,1.0,0.0,0.0,0.0,0.0,1.0,0,1
281.0,4.0,259.99,21.01,1.0,0.0,2.0,telephony,1
56.69,1.0,39.9,16.79,1.0,-10.0,4.0,computers_accessories,0
73.13,2.0,56.97,16.16,1.0,-9.0,4.0,food,0
19.29,1.0,11.9,7.39,1.0,-6.0,5.0,fashion_bags_accessories,0
70.63,1.0,58.9,11.73,1.0,-9.0,3.0,sports_leisure,0
101.18,1.0,65.98,35.2,2.0,-25.0,3.0,computers_accessories,0
38.0,1.0,22.9,15.1,1.0,0.0,5.0,sports_leisure,0
185.91,1.0,169.97,15.94,1.0,-20.0,3.0,cool_stuff,0
288.9,4.0,184.98,103.92,2.0,-15.0,3.0,health_beauty,0
28.18,2.0,12.95,15.23,1.0,-41.0,4.0,electronics,0
32.09,1.0,16.99,15.1,1.0,-6.0,5.0,small_appliances,0
215.57,1.0,199.08,16.49,1.0,6.0,1.0,health_beauty,1
151.33,1.0,119.98,31.349999999999998,2.0,-19.0,3.0,toys,0
51.79,1.0,35.0,16.79,1.0,-13.0,5.0,toys,0
58.54,1.0,49.9,8.64,1.0,-8.0,5.0,baby,0
105.74,1.0,85.9,19.84,1.0,-1.0,3.0,bed_bath_table,0
271.38,3.0,249.0,22.38,1.0,-26.0,4.0,baby,0
104.87,1.0,88.0,16.87,1.0,-14.0,5.0,health_beauty,0
1528.03,8.0,1499.65,28.38,1.0,-34.0,4.0,health_beauty,0
79.72,1.0,65.9,13.82,1.0,7.0,2.0,bed_bath_table,1
104.37,3.0,89.99,14.38,1.0,-15.0,5.0,health_beauty,0
104.12,1.0,84.99,19.13,1.0,-19.0,4.0,health_beauty,0
148.15,6.0,129.99,18.16,1.0,-17.0,4.0,cool_stuff,0
48.82,4.0,30.9,17.92,1.0,-11.0,5.0,auto,0
46.0,1.0,31.9,14.1,1.0,-16.0,4.0,computers_accessories,0
76.25,1.0,51.4,24.85,1.0,-16.0,5.0,toys,0
36.82,2.0,21.15,14.44,1.0,-11.0,5.0,housewares,0
237.05,1.0,149.0,88.05,1.0,-16.0,5.0,computers_accessories,0
113.05,10.0,99.0,14.05,1.0,-11.0,5.0,sports_leisure,0
104.37,3.0,89.0,15.37,1.0,-22.0,4.0,audio,0
65.22,1.0,49.99,15.23,1.0,-6.0,5.0,computers_accessories,0
136.3,6.0,123.0,13.3,1.0,-12.0,5.0,watches_gifts,0
167.32,6.0,149.0,18.32,1.0,28.0,3.0,watches_gifts,1
387.99,8.0,322.7,65.3,5.0,-15.0,2.0,stationery,1
647.54,8.0,610.0,37.54,1.0,-9.0,5.0,cool_stuff,0
57.1,1.0,49.49,7.61,1.0,0.0,4.0,auto,0
44.42,1.0,29.9,14.52,1.0,-21.0,4.0,fashion_bags_accessories,0
